,DRUG_ID,drug_name,synonyms,pathway_name,targets,pubchem_id,smiles_x,isosmiles_x,Unnamed: 0.1,cid,smiles_y,isosmiles_y,atom_f,atom_pad,valid_lens
55,1083,Crizotinib,"Xalkori, PF2341066, PF-2341066, PF 2341066",RTK signaling,"MET, ALK, ROS1",11626560,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,34,11626560,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,C[C@H](C1=C(C=CC(=C1Cl)F)Cl)OC2=C(N=CC(=C2)C3=CN(N=C3)C4CCNCC4)N,"[[-0.07945104 -0.40014395  0.18818617 ...  0.11821973 -0.01606415
   0.5895572 ]
 [-0.22780477  0.19245563  0.06866069 ...  0.35135418 -0.47400224
   0.5721945 ]
 [ 0.02507834 -0.41383326 -0.22938149 ... -0.13589679 -0.50639063
   0.55571634]
 ...
 [ 0.06199251  0.06243875 -0.16678745 ... -0.54682374 -0.43494844
  -0.01456147]
 [ 0.10994358 -0.5650928   0.53849494 ...  0.05130078 -0.53982896
   0.7617909 ]
 [ 0.1801591  -0.48750412  0.03901648 ... -0.41673076 -0.77186406
  -0.14223047]]","[[-0.07945104 -0.40014395  0.18818617 ...  0.11821973 -0.01606415
   0.5895572 ]
 [-0.22780477  0.19245563  0.06866069 ...  0.35135418 -0.47400224
   0.5721945 ]
 [ 0.02507834 -0.41383326 -0.22938149 ... -0.13589679 -0.50639063
   0.55571634]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",30
56,1084,Rapamycin,"AY-22989, Sirolimus, WY-090217, Torisel, Rapamune",PI3K/MTOR signaling,MTORC1,5384616,N#C[N]C(=Nc1ccccc1)NC#N,C1=CC=C(C=C1)N=C(NC#N)[N]C#N,8,5384616,N#C[N]C(=Nc1ccccc1)NC#N,C1=CC=C(C=C1)N=C(NC#N)[N]C#N,"[[-4.26287472e-01  2.26333544e-01  8.75223100e-01 ...  2.98683494e-01
  -4.47218269e-01 -3.59968990e-01]
 [-3.08630586e-01  1.41390562e-01  1.07265329e+00 ...  1.13767236e-01
  -5.91139078e-01 -2.85244316e-01]
 [ 2.01918274e-01  7.39114068e-04 -2.32507020e-01 ...  1.07949182e-01
  -4.77525555e-02  5.31624556e-01]
 ...
 [ 7.20883021e-03 -1.81446135e-01 -3.29725653e-01 ... -1.12895414e-01
  -1.51468247e-01  2.15651125e-01]
 [-3.38471532e-01  1.42114729e-01  8.77996504e-01 ... -2.82107200e-02
  -6.79796219e-01 -2.22982332e-01]
 [-4.01673317e-01  1.39368668e-01  7.22703457e-01 ...  2.48033106e-01
  -3.98474783e-01 -3.40974271e-01]]","[[-4.2628747e-01  2.2633354e-01  8.7522310e-01 ...  2.9868349e-01
  -4.4721827e-01 -3.5996899e-01]
 [-3.0863059e-01  1.4139056e-01  1.0726533e+00 ...  1.1376724e-01
  -5.9113908e-01 -2.8524432e-01]
 [ 2.0191827e-01  7.3911407e-04 -2.3250702e-01 ...  1.0794918e-01
  -4.7752555e-02  5.3162456e-01]
 ...
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 0.0000000e+00  0.0000000e+00  0.0000000e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]",14
57,1085,Sorafenib,"Nexavar, 284461-73-0, BAY 43-9006","Other, kinases","PDGFR, KIT, VEGFR, RAF",216239,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,73,216239,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,"[[ 0.21966274 -0.06761445  0.20080599 ...  0.29357138  0.06850336
   0.6024466 ]
 [-0.02858041  0.07131314 -0.45975858 ...  0.15459041 -0.16648099
   0.87761104]
 [ 0.105763   -0.15124121  0.09144316 ...  0.37055907 -0.705963
   1.0151454 ]
 ...
 [ 0.2502451   0.47198892 -0.09331423 ...  0.07366087 -0.4499076
   0.5792411 ]
 [ 0.27583522  0.04583018 -0.20808154 ... -0.15612426 -0.5694015
   0.31761098]
 [ 0.46393284 -0.14336973 -0.39166152 ... -0.01755725 -0.21369964
   0.6264524 ]]","[[ 0.21966274 -0.06761445  0.20080599 ...  0.29357138  0.06850336
   0.6024466 ]
 [-0.02858041  0.07131314 -0.45975858 ...  0.15459041 -0.16648099
   0.87761104]
 [ 0.105763   -0.15124121  0.09144316 ...  0.37055907 -0.705963
   1.0151454 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",32
58,1086,BI-2536,-,Cell cycle,"PLK1, PLK2, PLK3",11364421,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,163,11364421,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,CC[C@@H]1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=C(C=C(C=C4)C(=O)NC5CCN(CC5)C)OC)C,"[[ 0.2657385  -0.406915    0.35727286 ...  0.19673307  0.6236356
   0.5563861 ]
 [-0.41204515  0.11259411 -1.19758    ... -0.0360832   0.30398157
   0.45824042]
 [-0.25120223  0.17757955  0.39431024 ...  0.17320353 -0.12342034
   0.59128356]
 ...
 [-0.673994   -0.06784897 -1.0258307  ...  0.01971151  0.7021867
   0.18688147]
 [-0.35048762  0.03752048 -1.029665   ...  0.0721151   0.23125614
   0.4835901 ]
 [-0.09426711  0.01133555 -0.94076884 ... -0.0664228   0.4043897
   0.26578513]]","[[ 0.2657385  -0.406915    0.35727286 ...  0.19673307  0.6236356
   0.5563861 ]
 [-0.41204515  0.11259411 -1.19758    ... -0.0360832   0.30398157
   0.45824042]
 [-0.25120223  0.17757955  0.39431024 ...  0.17320353 -0.12342034
   0.59128356]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",38
59,1088,Irinotecan,"Camptosar, (+)-Irinotecan, Irinotecanum, irinotecan hydrochloride",DNA replication,TOP1,60838,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,164,60838,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)[C@@]4(CC)O)C2=NC5=C1C=C(C=C5)OC(=O)N6CCC(CC6)N7CCCCC7,"[[ 0.15727054 -0.59356105  0.6201741  ... -0.20449764  0.09645053
   0.51455706]
 [-0.24889545 -0.34714326 -0.82719314 ... -0.07050298  0.5799788
   0.18038076]
 [ 0.15061618 -0.50280386  0.25224876 ... -0.17744546  0.1136247
   0.53276634]
 ...
 [ 0.3559645  -0.28534338 -0.06911574 ... -0.4641485   0.31515276
   0.7145489 ]
 [-0.1126965  -0.28696564 -1.0151491  ... -0.02333253  0.8272075
   0.19277169]
 [ 0.03515214 -0.7622412   0.5825322  ... -0.10337181  0.11446144
   0.44185606]]","[[ 0.15727054 -0.59356105  0.6201741  ... -0.20449764  0.09645053
   0.51455706]
 [-0.24889545 -0.34714326 -0.82719314 ... -0.07050298  0.5799788
   0.18038076]
 [ 0.15061618 -0.50280386  0.25224876 ... -0.17744546  0.1136247
   0.53276634]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",43
60,1089,Oxaliplatin,Eloxatin,DNA replication,DNA alkylating agent,5310940,N[C@@H]1CCCC[C@H]1N.O=C(O)C(=O)O.[Pt],C1CC[C@H]([C@@H](C1)N)N.C(=O)(C(=O)O)O.[Pt],74,5310940,N[C@@H]1CCCC[C@H]1N.O=C(O)C(=O)O.[Pt],C1CC[C@H]([C@@H](C1)N)N.C(=O)(C(=O)O)O.[Pt],"[[ 0.15923968  0.1762966  -0.49776495 ... -0.06996012  0.11427742
  -0.11878352]
 [ 0.05549128  0.47015953 -0.48917213 ...  0.07253976 -0.02441989
  -0.11976725]
 [ 0.10288139  0.14076531 -0.7288     ... -0.21513765  0.0852071
  -0.12794566]
 ...
 [-0.11099271  0.14557953  0.11922624 ... -0.34909087 -0.13619922
  -0.09110525]
 [-0.2156038   0.22388804 -0.06641841 ... -0.03769021 -0.08426599
  -0.2553495 ]
 [ 0.38410464  0.03330018 -0.05235727 ...  0.08299601  0.1184099
   0.1422443 ]]","[[ 0.15923968  0.1762966  -0.49776495 ... -0.06996012  0.11427742
  -0.11878352]
 [ 0.05549128  0.47015953 -0.48917213 ...  0.07253976 -0.02441989
  -0.11976725]
 [ 0.10288139  0.14076531 -0.7288     ... -0.21513765  0.0852071
  -0.12794566]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",15
61,1091,BMS-536924,BMS 536924,IGF1R signaling,"IGF1R, IR",10390396,Cc1cc(N2CCOCC2)cc2c1N/C(=C1/C(=O)N=CC=C1NC[C@@H](O)c1cccc(Cl)c1)N2,CC1=CC(=CC2=C1N/C(=C/3\C(=CC=NC3=O)NC[C@H](C4=CC(=CC=C4)Cl)O)/N2)N5CCOCC5,115,10390396,Cc1cc(N2CCOCC2)cc2c1N/C(=C1/C(=O)N=CC=C1NC[C@@H](O)c1cccc(Cl)c1)N2,CC1=CC(=CC2=C1N/C(=C/3\C(=CC=NC3=O)NC[C@H](C4=CC(=CC=C4)Cl)O)/N2)N5CCOCC5,"[[-0.14952056 -0.30547208  0.42940152 ...  0.26885796  0.11431598
   0.77464014]
 [-0.24323581  0.08932409  0.2662036  ...  0.13417308  0.01195295
   0.5933681 ]
 [-0.13654971  0.4020015  -0.17457226 ... -0.15693787 -0.04050972
   0.3924063 ]
 ...
 [ 0.29451784 -0.38146955 -0.10206115 ... -0.37395015 -0.46108538
   0.14844461]
 [-0.02358849  0.4096938  -0.10502321 ... -0.15680818 -0.02466518
   0.41330868]
 [-0.20582668  0.39398068 -0.01165518 ... -0.23990928  0.2009927
   0.74405164]]","[[-0.14952056 -0.30547208  0.42940152 ...  0.26885796  0.11431598
   0.77464014]
 [-0.24323581  0.08932409  0.2662036  ...  0.13417308  0.01195295
   0.5933681 ]
 [-0.13654971  0.4020015  -0.17457226 ... -0.15693787 -0.04050972
   0.3924063 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",34
62,1093,GSK1904529A,"GSK-1904529A, GSK 1904529A",IGF1R signaling,"IGF1R, IR",25124816,CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1,CCC1=CC(=C(C=C1N2CCC(CC2)N3CCN(CC3)S(=O)(=O)C)OC)NC4=NC=CC(=N4)C5=C(N=C6N5C=CC=C6)C7=CC(=C(C=C7)OC)C(=O)NC8=C(C=CC=C8F)F,75,25124816,CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1,CCC1=CC(=C(C=C1N2CCC(CC2)N3CCN(CC3)S(=O)(=O)C)OC)NC4=NC=CC(=N4)C5=C(N=C6N5C=CC=C6)C7=CC(=C(C=C7)OC)C(=O)NC8=C(C=CC=C8F)F,"[[ 0.1646504  -0.5453281   0.46263978 ...  0.4062154   0.28136957
   0.51420295]
 [-0.35141528 -0.01311217 -1.0532789  ...  0.00887815  0.40678662
   0.29400724]
 [-0.01556193 -0.3409616   0.59412754 ... -0.18402354 -0.497271
   0.33750722]
 ...
 [-0.27619058 -0.02947514 -0.6924492  ...  0.01692175  0.18844819
   0.4270496 ]
 [-0.19047466 -0.04166987 -0.8156624  ... -0.0520386   0.07021661
   0.36147887]
 [-0.31613556 -0.10858239 -0.70261693 ...  0.02889259  0.19737959
   0.41020894]]","[[ 0.1646504  -0.5453281   0.46263978 ...  0.4062154   0.28136957
   0.51420295]
 [-0.35141528 -0.01311217 -1.0532789  ...  0.00887815  0.40678662
   0.29400724]
 [-0.01556193 -0.3409616   0.59412754 ... -0.18402354 -0.497271
   0.33750722]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",61
63,1096,Tozasertib,"MK 0457,MK-0457,MK-045, VX-680 VX 680 VX-68",Mitosis,"AURKA, AURKB, AURKC, others",5494449,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)C,66,5494449,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)n[nH]1,CC1=CC(=NN1)NC2=CC(=NC(=N2)SC3=CC=C(C=C3)NC(=O)C4CC4)N5CCN(CC5)C,"[[-0.05432344 -0.536712    0.65068287 ... -0.14453818  0.16078155
   0.67590815]
 [ 0.07650298  0.22504014  0.24016766 ...  0.05996816 -0.21368487
   0.34642762]
 [-0.28570208  0.07990544  0.31895167 ... -0.1760249   0.3713913
   0.44267452]
 ...
 [ 0.09640096  0.26988742 -0.04093773 ... -0.15931337  0.06057522
   0.5567509 ]
 [ 0.14542423  0.4813838   0.15290292 ... -0.06285755  0.18350042
   0.27817103]
 [ 0.08475544  0.9653567  -0.39110518 ...  0.25119504  0.3535788
   0.5849254 ]]","[[-0.05432344 -0.536712    0.65068287 ... -0.14453818  0.16078155
   0.67590815]
 [ 0.07650298  0.22504014  0.24016766 ...  0.05996816 -0.21368487
   0.34642762]
 [-0.28570208  0.07990544  0.31895167 ... -0.1760249   0.3713913
   0.44267452]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",33
64,1129,PF-4708671,"PF 4708671, PF4708671",PI3K/MTOR signaling,S6K1,51371303,CCc1cncnc1N1CCN(Cc2nc3ccc(C(F)(F)F)cc3[nH]2)CC1,CCC1=CN=CN=C1N2CCN(CC2)CC3=NC4=C(N3)C=C(C=C4)C(F)(F)F,184,51371303,CCc1cncnc1N1CCN(Cc2nc3ccc(C(F)(F)F)cc3[nH]2)CC1,CCC1=CN=CN=C1N2CCN(CC2)CC3=NC4=C(N3)C=C(C=C4)C(F)(F)F,"[[-0.18409026 -0.6558961   0.6756334  ... -0.08198468 -0.01566551
   0.40191472]
 [-0.17187761 -0.24774155 -0.85726947 ... -0.12202373  0.12432063
   0.11952745]
 [-0.17915107 -0.61495566  0.5493799  ... -0.53146416 -0.5245829
   0.2994651 ]
 ...
 [-0.04599972  0.08122573 -0.3784502  ... -0.45299697  0.05376283
   0.08863043]
 [-0.17555079 -0.30893347 -0.7468116  ... -0.03494082 -0.04672639
   0.27209443]
 [-0.18843453 -0.29092208 -0.56300217 ...  0.01428297  0.00650211
   0.30356666]]","[[-0.18409026 -0.6558961   0.6756334  ... -0.08198468 -0.01566551
   0.40191472]
 [-0.17187761 -0.24774155 -0.85726947 ... -0.12202373  0.12432063
   0.11952745]
 [-0.17915107 -0.61495566  0.5493799  ... -0.53146416 -0.5245829
   0.2994651 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",28
65,1131,PRIMA-1MET,"Prima 1MET, APR-246",p53 pathway,TP53 activation,52918385,COCC1(CO)C(=O)C2CCN1CC2,COCC1(C(=O)C2CCN1CC2)CO,9,52918385,COCC1(CO)C(=O)C2CCN1CC2,COCC1(C(=O)C2CCN1CC2)CO,"[[ 0.18436046 -0.1569547   0.52197194 ...  0.20871249 -0.3302714
   0.2868318 ]
 [ 0.2182299  -0.60983187 -0.09057913 ... -0.11289197 -0.6596013
   0.14398487]
 [-0.08140571  0.04564073 -0.99467546 ... -0.04960601 -0.42192012
   0.15153757]
 ...
 [ 0.34395155 -0.36444736  0.25632682 ... -0.11590549 -0.6466973
   0.1807278 ]
 [-0.00706083 -0.12103108 -0.76150334 ...  0.26530123 -0.44716054
   0.13694628]
 [-0.14092064 -0.1454461  -0.5774057  ...  0.09045107 -0.5978534
  -0.04043095]]","[[ 0.18436046 -0.1569547   0.52197194 ...  0.20871249 -0.3302714
   0.2868318 ]
 [ 0.2182299  -0.60983187 -0.09057913 ... -0.11289197 -0.6596013
   0.14398487]
 [-0.08140571  0.04564073 -0.99467546 ... -0.04960601 -0.42192012
   0.15153757]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",14
66,1133,Serdemetan,JNJ-26854165,p53 pathway,MDM2,11609586,c1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c2c1,C1=CC=C2C(=C1)C(=CN2)CCNC3=CC=C(C=C3)NC4=CC=NC=C4,76,11609586,c1ccc2c(CCNc3ccc(Nc4ccncc4)cc3)c[nH]c2c1,C1=CC=C2C(=C1)C(=CN2)CCNC3=CC=C(C=C3)NC4=CC=NC=C4,"[[ 0.5319495   0.1128286  -0.21775427 ... -0.012313   -0.05098266
   0.06105807]
 [ 0.46367353  0.11691935 -0.36496705 ... -0.12311303 -0.07553641
   0.0168039 ]
 [ 0.5166102   0.09923676 -0.44771326 ... -0.05343494 -0.05086534
   0.00600369]
 ...
 [ 0.3534037   0.24185222 -0.5541708  ...  0.17960824  0.33167058
   0.31086296]
 [ 0.5946525  -0.16779427 -0.3110592  ...  0.20274398 -0.12952901
   0.23304214]
 [ 0.462634    0.1916905  -0.41504854 ...  0.04234084  0.02788469
   0.13426884]]","[[ 0.5319495   0.1128286  -0.21775427 ... -0.012313   -0.05098266
   0.06105807]
 [ 0.46367353  0.11691935 -0.36496705 ... -0.12311303 -0.07553641
   0.0168039 ]
 [ 0.5166102   0.09923676 -0.44771326 ... -0.05343494 -0.05086534
   0.00600369]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",25
67,1149,TW 37,"TW37, TW-37",Apoptosis regulation,"BCL2, BCL-XL, MCL1",11455910,CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O,CC(C)C1=CC=CC=C1CC2=CC(=C(C(=C2O)O)O)C(=O)NC3=CC=C(C=C3)S(=O)(=O)C4=CC=CC=C4C(C)(C)C,129,11455910,CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O,CC(C)C1=CC=CC=C1CC2=CC(=C(C(=C2O)O)O)C(=O)NC3=CC=C(C=C3)S(=O)(=O)C4=CC=CC=C4C(C)(C)C,"[[ 0.50018287 -0.287674    0.29515862 ...  0.12792607  0.2498651
   0.76497865]
 [ 0.10146482 -0.30447122  0.62427545 ... -0.08669563 -0.76576275
   0.22871788]
 [ 0.46665397 -0.35946724  0.23662448 ...  0.09784655  0.21846399
   0.7125871 ]
 ...
 [-0.21683896 -0.00828802  0.11225767 ...  0.10784204 -0.03474987
   0.69380933]
 [-0.39528087 -0.14017963 -0.07400338 ...  0.21347977 -0.40101615
   0.23244025]
 [-0.2616828   0.07929566 -0.00802197 ...  0.16706501 -0.06629947
   0.6711433 ]]","[[ 0.50018287 -0.287674    0.29515862 ...  0.12792607  0.2498651
   0.76497865]
 [ 0.10146482 -0.30447122  0.62427545 ... -0.08669563 -0.76576275
   0.22871788]
 [ 0.46665397 -0.35946724  0.23662448 ...  0.09784655  0.21846399
   0.7125871 ]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",41
68,1168,Erlotinib,"Tarceva, RG-1415, CP-358774, OSI-774, Ro-508231, R-1415",EGFR signaling,EGFR,176870,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,77,176870,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,"[[-0.80408406  0.0819919   0.90575767 ... -0.08284198 -0.31551406
   0.58526343]
 [-0.81773776  0.11086924  0.83768356 ...  0.15738854 -0.5673667
   0.4846551 ]
 [ 0.5322266  -0.789862    0.0436839  ...  0.05550156 -0.35850295
   0.04522048]
 ...
 [ 0.33512658  0.02322667 -0.20443743 ... -0.20317587 -0.01680483
   0.02937415]
 [ 0.46275783 -0.60506487 -0.31328675 ...  0.15167166 -0.20932527
   0.36996534]
 [ 0.31309208 -0.1019454  -0.2845963  ... -0.21820709 -0.10765482
   0.14003241]]","[[-0.80408406  0.0819919   0.90575767 ... -0.08284198 -0.31551406
   0.58526343]
 [-0.81773776  0.11086924  0.83768356 ...  0.15738854 -0.5673667
   0.4846551 ]
 [ 0.5322266  -0.789862    0.0436839  ...  0.05550156 -0.35850295
   0.04522048]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",29
69,1170,CCT-018159,"CCT018159, CCT 018159",Protein stability and degradation,HSP90,5327091,CCC1=C/C(=C2/NNC(C)=C2c2ccc3c(c2)OCCO3)C(=O)C=C1O,CCC1=C/C(=C/2\C(=C(NN2)C)C3=CC4=C(C=C3)OCCO4)/C(=O)C=C1O,24,5327091,CCC1=C/C(=C2/NNC(C)=C2c2ccc3c(c2)OCCO3)C(=O)C=C1O,CCC1=C/C(=C/2\C(=C(NN2)C)C3=CC4=C(C=C3)OCCO4)/C(=O)C=C1O,"[[ 0.16741231 -0.43474886  0.36431104 ... -0.0715514   0.11899785
   0.23490946]
 [ 0.18826194 -0.41402668 -1.2966124  ... -0.26146883  0.58856684
   0.2634348 ]
 [-0.15996827 -0.15495524  0.4673533  ...  0.5189202  -0.18832152
  -0.08567131]
 ...
 [-0.06457271  0.71119684 -0.24371059 ...  0.24970388  0.19857025
  -0.14759809]
 [ 0.2063255  -0.12229517  0.02541317 ...  0.25312704 -0.3183861
  -0.09628754]
 [ 0.26187465  0.4199261  -0.30688754 ... -0.17462425 -0.01121955
   0.53635883]]","[[ 0.16741231 -0.43474886  0.36431104 ... -0.0715514   0.11899785
   0.23490946]
 [ 0.18826194 -0.41402668 -1.2966124  ... -0.26146883  0.58856684
   0.2634348 ]
 [-0.15996827 -0.15495524  0.4673533  ...  0.5189202  -0.18832152
  -0.08567131]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",26
70,1175,Rucaparib,"PF-01367338, AG-014699, AG-14447, AG-14699",Genome integrity,"PARP1, PARP2",9931953,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1.O=P(O)(O)O,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2.OP(=O)(O)O,116,9931953,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1.O=P(O)(O)O,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2.OP(=O)(O)O,"[[ 0.23119588 -0.08524542  0.5391415  ...  0.1725845  -0.01521901
   0.13588712]
 [ 0.10923267 -0.14606184  0.11756241 ...  0.05173422  0.05208929
   0.24795379]
 [-0.1540998  -0.05766845 -1.1630187  ... -0.06001486 -0.180957
   0.78017163]
 ...
 [ 0.10326409 -0.19477777 -0.09958442 ... -0.21250178 -0.22157969
   0.63736343]
 [ 0.1016608  -0.14674646 -0.0983229  ... -0.1585132  -0.18130434
   0.6694259 ]
 [ 0.11128356 -0.01230571 -0.15038358 ... -0.04372641 -0.21042472
   0.6887498 ]]","[[ 0.23119588 -0.08524542  0.5391415  ...  0.1725845  -0.01521901
   0.13588712]
 [ 0.10923267 -0.14606184  0.11756241 ...  0.05173422  0.05208929
   0.24795379]
 [-0.1540998  -0.05766845 -1.1630187  ... -0.06001486 -0.180957
   0.78017163]
 ...
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]
 [ 0.          0.          0.         ...  0.          0.
   0.        ]]",29
